time,Tin,RHin,Tout,RHout,Voltage,Current
233797,60.90,19.40,30.90,60.30,12.25,4.85
234023,60.90,19.40,30.90,60.30,12.25,4.85
234250,60.90,19.40,30.90,60.30,12.22,4.85
234476,60.90,19.40,30.90,60.30,12.25,4.92
234703,60.90,19.40,30.90,60.30,12.25,4.85
234930,60.90,19.40,30.90,60.30,12.25,4.85
235163,61.30,18.70,31.10,60.10,11.91,4.92
235389,61.30,18.70,31.10,60.10,12.15,4.85
235616,61.30,18.70,31.10,60.10,12.15,4.85
235842,61.30,18.70,31.10,60.10,11.98,4.85
236068,61.30,18.70,31.10,60.10,11.96,4.92
236298,61.30,18.70,31.10,60.10,11.96,4.85
236525,61.30,18.70,31.10,60.10,12.25,4.78
236751,61.30,18.70,31.10,60.10,12.25,4.92
236978,61.30,18.70,31.10,60.10,12.25,4.78
237211,61.60,18.20,31.20,59.80,12.08,4.78
237438,61.60,18.20,31.20,59.80,12.27,4.92
237665,61.60,18.20,31.20,59.80,12.00,4.78
237891,61.60,18.20,31.20,59.80,11.91,4.85
238117,61.60,18.20,31.20,59.80,12.05,4.85
238373,61.60,18.20,31.20,59.80,12.03,4.85
238600,61.60,18.20,31.20,59.80,12.03,4.92
238829,61.60,18.20,31.20,59.80,12.05,4.85
239055,61.60,18.20,31.20,59.80,11.96,4.85
239289,61.90,17.80,31.30,59.60,11.93,4.85
239515,61.90,17.80,31.30,59.60,12.00,4.85
239741,61.90,17.80,31.30,59.60,12.03,4.85
239968,61.90,17.80,31.30,59.60,12.05,4.92
240195,61.90,17.80,31.30,59.60,11.91,4.85
240421,61.90,17.80,31.30,59.60,12.08,4.85
240648,61.90,17.80,31.30,59.60,12.03,4.78
240874,61.90,17.80,31.30,59.60,12.15,4.85
241100,61.90,17.80,31.30,59.60,12.22,4.92
241334,62.10,17.30,31.40,59.40,12.08,4.85
241563,62.10,17.30,31.40,59.40,12.27,4.85
241789,62.10,17.30,31.40,59.40,12.22,4.85
242016,62.10,17.30,31.40,59.40,12.10,4.85
242242,62.10,17.30,31.40,59.40,12.22,4.78
242469,62.10,17.30,31.40,59.40,12.20,4.85
242696,62.10,17.30,31.40,59.40,12.22,4.85
242922,62.10,17.30,31.40,59.40,12.20,4.85
243148,62.10,17.30,31.40,59.40,12.15,4.85
243382,62.50,16.90,31.50,59.10,11.91,4.92
243608,62.50,16.90,31.50,59.10,12.13,4.85
243864,62.50,16.90,31.50,59.10,12.10,4.85
244090,62.50,16.90,31.50,59.10,12.10,4.85
244320,62.50,16.90,31.50,59.10,12.10,4.85
244546,62.50,16.90,31.50,59.10,12.13,4.92
244772,62.50,16.90,31.50,59.10,12.10,4.92
244999,62.50,16.90,31.50,59.10,12.10,4.85
245225,62.50,16.90,31.50,59.10,12.08,4.85
245458,62.70,16.50,31.60,58.90,11.93,4.85
245685,62.70,16.50,31.60,58.90,12.10,4.92
245911,62.70,16.50,31.60,58.90,12.08,4.85
246138,62.70,16.50,31.60,58.90,12.13,4.85
246365,62.70,16.50,31.60,58.90,12.08,4.92
246591,62.70,16.50,31.60,58.90,12.05,4.85
246817,62.70,16.50,31.60,58.90,12.08,4.85
247047,62.70,16.50,31.60,58.90,12.10,4.85
247273,62.70,16.50,31.60,58.90,12.25,4.85
247506,63.00,16.10,31.80,58.80,12.05,4.85
247733,63.00,16.10,31.80,58.80,12.30,4.85
247959,63.00,16.10,31.80,58.80,12.20,4.92
248185,63.00,16.10,31.80,58.80,12.05,4.85
248412,63.00,16.10,31.80,58.80,12.03,4.92
248639,63.00,16.10,31.80,58.80,12.00,5.00
248865,63.00,16.10,31.80,58.80,11.96,4.85
249092,63.00,16.10,31.80,58.80,11.93,4.85
249347,63.00,16.10,31.80,58.80,12.03,4.92
249580,63.30,15.70,31.90,58.50,11.91,4.78
249809,63.30,15.70,31.90,58.50,12.03,4.92
250036,63.30,15.70,31.90,58.50,12.05,4.85
250262,63.30,15.70,31.90,58.50,11.93,4.85
250488,63.30,15.70,31.90,58.50,12.13,4.85
250716,63.30,15.70,31.90,58.50,12.03,4.85
250942,63.30,15.70,31.90,58.50,11.98,4.92
251168,63.30,15.70,31.90,58.50,12.00,4.85
251395,63.30,15.70,31.90,58.50,12.00,4.92
251628,63.50,15.20,32.00,58.20,11.86,4.85
251854,63.50,15.20,32.00,58.20,12.20,4.92
252081,63.50,15.20,32.00,58.20,11.88,4.85
252307,63.50,15.20,32.00,58.20,12.03,4.85
252536,63.50,15.20,32.00,58.20,12.10,4.92
252763,63.50,15.20,32.00,58.20,11.86,4.85
252989,63.50,15.20,32.00,58.20,11.98,4.85
253216,63.50,15.20,32.00,58.20,12.00,4.85
253443,63.50,15.20,32.00,58.20,11.98,4.92
253676,63.80,14.90,32.10,57.90,11.81,4.85
253902,63.80,14.90,32.10,57.90,12.03,4.85
254130,63.80,14.90,32.10,57.90,12.00,4.85
254356,63.80,14.90,32.10,57.90,12.00,4.85
254582,63.80,14.90,32.10,57.90,11.98,4.85
254837,63.80,14.90,32.10,57.90,11.98,4.85
255064,63.80,14.90,32.10,57.90,11.96,4.78
255293,63.80,14.90,32.10,57.90,11.96,4.85
255519,63.80,14.90,32.10,57.90,12.00,4.92
255753,64.20,14.50,32.30,57.70,11.79,4.85
255979,64.20,14.50,32.30,57.70,12.03,4.85
256205,64.20,14.50,32.30,57.70,12.03,4.92
256432,64.20,14.50,32.30,57.70,12.00,4.85
256659,64.20,14.50,32.30,57.70,11.98,4.85
256885,64.20,14.50,32.30,57.70,12.00,4.85
257112,64.20,14.50,32.30,57.70,12.03,4.85
257338,64.20,14.50,32.30,57.70,12.00,4.78
257564,64.20,14.50,32.30,57.70,12.00,4.92
257798,64.30,14.30,32.40,57.40,11.88,4.78
258026,64.30,14.30,32.40,57.40,12.08,4.85
258253,64.30,14.30,32.40,57.40,12.05,4.85
258480,64.30,14.30,32.40,57.40,12.05,4.85
258706,64.30,14.30,32.40,57.40,12.05,4.78
258932,64.30,14.30,32.40,57.40,12.00,4.85
259159,64.30,14.30,32.40,57.40,12.00,4.85
259385,64.30,14.30,32.40,57.40,12.03,4.92
259612,64.30,14.30,32.40,57.40,12.00,4.85
259845,64.60,14.00,32.50,57.20,11.86,4.85
260071,64.60,14.00,32.50,57.20,12.05,4.78
260297,64.60,14.00,32.50,57.20,12.00,4.92
260552,64.60,14.00,32.50,57.20,12.03,4.92
260782,64.60,14.00,32.50,57.20,12.00,4.92
261008,64.60,14.00,32.50,57.20,12.03,4.92
261234,64.60,14.00,32.50,57.20,11.81,4.78
261462,64.60,14.00,32.50,57.20,11.83,4.85
261688,64.60,14.00,32.50,57.20,11.83,4.85
261921,64.90,13.50,32.70,56.90,11.66,4.85
262149,64.90,13.50,32.70,56.90,11.91,4.85
262375,64.90,13.50,32.70,56.90,11.81,4.85
262601,64.90,13.50,32.70,56.90,12.03,4.78
262828,64.90,13.50,32.70,56.90,12.13,4.85
263054,64.90,13.50,32.70,56.90,11.98,4.85
263280,64.90,13.50,32.70,56.90,12.27,4.85
263510,64.90,13.50,32.70,56.90,12.25,4.92
263737,64.90,13.50,32.70,56.90,12.27,4.85
263969,65.00,13.10,32.80,56.70,12.08,4.85
264196,65.00,13.10,32.80,56.70,12.27,4.85
264423,65.00,13.10,32.80,56.70,12.05,4.85
264649,65.00,13.10,32.80,56.70,12.10,4.85
264876,65.00,13.10,32.80,56.70,12.08,4.92
265102,65.00,13.10,32.80,56.70,12.22,4.85
265329,65.00,13.10,32.80,56.70,12.05,4.78
265555,65.00,13.10,32.80,56.70,12.15,4.85
265782,65.00,13.10,32.80,56.70,12.25,4.92
266044,65.30,12.80,32.90,56.40,12.10,4.85
266268,65.30,12.80,32.90,56.40,12.22,4.92
266496,65.30,12.80,32.90,56.40,12.22,4.85
266722,65.30,12.80,32.90,56.40,12.22,4.85
266948,65.30,12.80,32.90,56.40,12.10,4.85
267175,65.30,12.80,32.90,56.40,12.13,4.78
267402,65.30,12.80,32.90,56.40,12.18,4.78
267628,65.30,12.80,32.90,56.40,12.18,4.92
267854,65.30,12.80,32.90,56.40,12.18,4.85
268088,65.60,12.50,33.10,56.20,12.00,4.85
268314,65.60,12.50,33.10,56.20,12.27,4.85
268541,65.60,12.50,33.10,56.20,12.27,4.92
268770,65.60,12.50,33.10,56.20,12.25,4.92
268997,65.60,12.50,33.10,56.20,12.27,4.78
269223,65.60,12.50,33.10,56.20,12.20,4.92
269450,65.60,12.50,33.10,56.20,12.15,4.85
269677,65.60,12.50,33.10,56.20,12.13,4.85
269903,65.60,12.50,33.10,56.20,12.27,4.92
270138,65.80,12.20,33.20,55.90,11.96,4.78
270364,65.80,12.20,33.20,55.90,12.27,4.92
270590,65.80,12.20,33.20,55.90,12.22,4.92
270817,65.80,12.20,33.20,55.90,12.25,4.85
271044,65.80,12.20,33.20,55.90,12.27,4.92
271270,65.80,12.20,33.20,55.90,12.25,4.85
271529,65.80,12.20,33.20,55.90,12.27,4.92
271756,65.80,12.20,33.20,55.90,12.27,4.78
271983,65.80,12.20,33.20,55.90,12.08,4.85
272216,66.00,11.60,33.30,55.60,11.98,4.85
272443,66.00,11.60,33.30,55.60,12.30,4.85
272669,66.00,11.60,33.30,55.60,12.25,4.85
272896,66.00,11.60,33.30,55.60,12.05,4.92
273122,66.00,11.60,33.30,55.60,12.15,4.85
273349,66.00,11.60,33.30,55.60,12.13,4.85
273575,66.00,11.60,33.30,55.60,12.03,4.78
273802,66.00,11.60,33.30,55.60,12.20,4.85
274029,66.00,11.60,33.30,55.60,12.18,5.00
274265,66.20,11.80,33.50,55.40,11.96,4.78
274491,66.20,11.80,33.50,55.40,12.15,4.92
274718,66.20,11.80,33.50,55.40,12.20,4.92
274945,66.20,11.80,33.50,55.40,12.03,4.92
275171,66.20,11.80,33.50,55.40,12.00,4.92
275398,66.20,11.80,33.50,55.40,11.98,4.85
275624,66.20,11.80,33.50,55.40,12.03,4.85
275851,66.20,11.80,33.50,55.40,12.03,4.85
276077,66.20,11.80,33.50,55.40,11.98,4.78
276311,66.60,12.00,33.60,55.10,11.83,4.85
276537,66.60,12.00,33.60,55.10,12.03,4.85
276763,66.60,12.00,33.60,55.10,12.00,4.85
277021,66.60,12.00,33.60,55.10,12.03,4.92
277249,66.60,12.00,33.60,55.10,12.00,4.85
277475,66.60,12.00,33.60,55.10,12.00,4.92
277701,66.60,12.00,33.60,55.10,11.96,4.78
277928,66.60,12.00,33.60,55.10,12.03,4.85
278155,66.60,12.00,33.60,55.10,12.03,4.85
278388,66.70,11.80,33.70,54.80,11.88,4.85
278615,66.70,11.80,33.70,54.80,12.05,4.85
278841,66.70,11.80,33.70,54.80,12.00,4.85
279067,66.70,11.80,33.70,54.80,12.00,4.85
279294,66.70,11.80,33.70,54.80,12.00,4.85
279521,66.70,11.80,33.70,54.80,12.03,4.85
279750,66.70,11.80,33.70,54.80,12.00,4.85
279976,66.70,11.80,33.70,54.80,12.03,4.78
280204,66.70,11.80,33.70,54.80,12.00,4.85
280436,67.00,11.30,33.80,54.50,11.86,4.85
280663,67.00,11.30,33.80,54.50,12.03,4.85
280890,67.00,11.30,33.80,54.50,12.05,4.85
281116,67.00,11.30,33.80,54.50,11.91,4.92
281342,67.00,11.30,33.80,54.50,11.91,4.85
281570,67.00,11.30,33.80,54.50,11.93,4.85
281796,67.00,11.30,33.80,54.50,11.91,4.85
282022,67.00,11.30,33.80,54.50,11.71,4.92
282249,67.00,11.30,33.80,54.50,11.91,4.85
282515,67.10,10.60,33.90,54.30,11.76,4.78
282741,67.10,10.60,33.90,54.30,11.96,4.85
282969,67.10,10.60,33.90,54.30,11.93,4.85
283195,67.10,10.60,33.90,54.30,11.98,4.85
283421,67.10,10.60,33.90,54.30,12.03,4.85
283648,67.10,10.60,33.90,54.30,11.88,4.78
283875,67.10,10.60,33.90,54.30,12.03,4.85
284101,67.10,10.60,33.90,54.30,11.88,4.85
284327,67.10,10.60,33.90,54.30,12.03,4.85
284561,67.50,10.40,34.10,54.00,11.93,4.85
284787,67.50,10.40,34.10,54.00,12.10,4.85
285014,67.50,10.40,34.10,54.00,11.91,4.92
285243,67.50,10.40,34.10,54.00,12.13,4.78
285469,67.50,10.40,34.10,54.00,12.13,4.85
285696,67.50,10.40,34.10,54.00,12.13,4.85
285923,67.50,10.40,34.10,54.00,12.10,4.85
286149,67.50,10.40,34.10,54.00,12.13,4.85
286375,67.50,10.40,34.10,54.00,12.08,4.85
286609,67.60,10.10,34.20,53.80,11.93,4.78
286835,67.60,10.10,34.20,53.80,12.15,4.85
287062,67.60,10.10,34.20,53.80,12.13,4.78
287289,67.60,10.10,34.20,53.80,12.10,4.78
287515,67.60,10.10,34.20,53.80,12.08,4.92
287741,67.60,10.10,34.20,53.80,12.10,4.85
288000,67.60,10.10,34.20,53.80,12.15,4.85
288226,67.60,10.10,34.20,53.80,12.15,4.92
288452,67.60,10.10,34.20,53.80,12.03,4.85
288686,67.80,9.80,34.30,53.50,11.93,4.92
288912,67.80,9.80,34.30,53.50,12.20,4.85
289138,67.80,9.80,34.30,53.50,12.05,4.92
289366,67.80,9.80,34.30,53.50,12.10,4.85
289592,67.80,9.80,34.30,53.50,12.08,4.85
289818,67.80,9.80,34.30,53.50,11.91,4.92
290044,67.80,9.80,34.30,53.50,12.15,4.85
290271,67.80,9.80,34.30,53.50,12.18,4.85
290497,67.80,9.80,34.30,53.50,12.20,4.85
290734,68.00,9.70,34.40,53.30,12.03,4.85
290960,68.00,9.70,34.40,53.30,12.22,4.92
291187,68.00,9.70,34.40,53.30,12.05,4.85
291414,68.00,9.70,34.40,53.30,11.96,4.85
291640,68.00,9.70,34.40,53.30,12.08,4.85
291866,68.00,9.70,34.40,53.30,12.05,4.92
292092,68.00,9.70,34.40,53.30,12.00,4.92
292319,68.00,9.70,34.40,53.30,11.93,4.78
292545,68.00,9.70,34.40,53.30,12.10,4.85
292779,68.20,9.40,34.50,53.00,11.93,4.85
293005,68.20,9.40,34.50,53.00,12.15,4.92
293231,68.20,9.40,34.50,53.00,12.13,4.92
293490,68.20,9.40,34.50,53.00,12.10,4.92
293716,68.20,9.40,34.50,53.00,12.10,4.92
293943,68.20,9.40,34.50,53.00,12.13,4.85
294169,68.20,9.40,34.50,53.00,12.05,4.85
294396,68.20,9.40,34.50,53.00,12.05,4.92
294623,68.20,9.40,34.50,53.00,12.05,4.92
294856,68.30,9.20,34.60,52.70,11.86,4.85
295083,68.30,9.20,34.60,52.70,11.96,4.92
295310,68.30,9.20,34.60,52.70,12.10,4.85
295536,68.30,9.20,34.60,52.70,12.10,4.92
295762,68.30,9.20,34.60,52.70,12.15,4.85
295989,68.30,9.20,34.60,52.70,12.15,4.92
296218,68.30,9.20,34.60,52.70,12.15,4.85
296444,68.30,9.20,34.60,52.70,12.10,4.92
296671,68.30,9.20,34.60,52.70,12.18,4.78
296904,68.50,8.90,34.80,52.60,12.03,4.78
297131,68.50,8.90,34.80,52.60,12.22,4.85
297357,68.50,8.90,34.80,52.60,12.15,4.92
297583,68.50,8.90,34.80,52.60,12.10,4.92
297809,68.50,8.90,34.80,52.60,12.13,4.85
298036,68.50,8.90,34.80,52.60,12.10,4.78
298262,68.50,8.90,34.80,52.60,11.81,4.85
298489,68.50,8.90,34.80,52.60,12.03,4.85
298716,68.50,8.90,34.80,52.60,12.03,4.78
298979,68.60,8.60,34.90,52.30,11.83,4.85
299206,68.60,8.60,34.90,52.30,12.05,4.92
299432,68.60,8.60,34.90,52.30,12.05,4.92
299659,68.60,8.60,34.90,52.30,12.05,4.85
299885,68.60,8.60,34.90,52.30,12.08,4.78
300111,68.60,8.60,34.90,52.30,12.08,4.78
300338,68.60,8.60,34.90,52.30,12.10,4.85
300564,68.60,8.60,34.90,52.30,12.10,4.85
300791,68.60,8.60,34.90,52.30,12.13,4.92
301024,69.00,8.40,35.00,52.00,11.88,4.85
301250,69.00,8.40,35.00,52.00,12.10,4.92
301476,69.00,8.40,35.00,52.00,12.00,4.92
301703,69.00,8.40,35.00,52.00,11.98,4.85
301932,69.00,8.40,35.00,52.00,11.98,4.92
302158,69.00,8.40,35.00,52.00,12.03,4.92
302385,69.00,8.40,35.00,52.00,12.00,4.85
302611,69.00,8.40,35.00,52.00,11.96,4.78
302837,69.00,8.40,35.00,52.00,11.98,4.85
303071,69.10,7.90,35.20,51.80,11.86,4.85
303297,69.10,7.90,35.20,51.80,12.00,4.85
303523,69.10,7.90,35.20,51.80,12.08,4.92
303750,69.10,7.90,35.20,51.80,11.96,4.92
303976,69.10,7.90,35.20,51.80,12.00,4.85
304202,69.10,7.90,35.20,51.80,11.91,4.85
304429,69.10,7.90,35.20,51.80,11.98,4.85
304688,69.10,7.90,35.20,51.80,11.98,4.85
304914,69.10,7.90,35.20,51.80,12.03,4.92
305146,69.30,7.90,35.30,51.60,11.54,4.85
305374,69.30,7.90,35.30,51.60,12.10,4.85
305600,69.30,7.90,35.30,51.60,11.98,4.92
305826,69.30,7.90,35.30,51.60,11.86,4.92
306053,69.30,7.90,35.30,51.60,12.03,4.92
306279,69.30,7.90,35.30,51.60,12.00,4.85
306505,69.30,7.90,35.30,51.60,11.98,4.85
306732,69.30,7.90,35.30,51.60,12.03,4.78
306958,69.30,7.90,35.30,51.60,12.08,4.85
307191,69.50,7.60,35.40,51.30,11.83,4.92
307421,69.50,7.60,35.40,51.30,12.03,4.85
307647,69.50,7.60,35.40,51.30,12.08,4.85
307873,69.50,7.60,35.40,51.30,12.10,4.85
308100,69.50,7.60,35.40,51.30,12.10,4.85
308326,69.50,7.60,35.40,51.30,12.13,4.85
308552,69.50,7.60,35.40,51.30,12.05,4.85
308779,69.50,7.60,35.40,51.30,12.08,4.78
309006,69.50,7.60,35.40,51.30,12.08,4.85
309238,69.60,7.40,35.60,51.10,11.88,4.85
309465,69.60,7.40,35.60,51.10,12.13,4.92
309691,69.60,7.40,35.60,51.10,11.98,4.85
309946,69.60,7.40,35.60,51.10,12.03,4.85
310175,69.60,7.40,35.60,51.10,12.00,4.85
310402,69.60,7.40,35.60,51.10,12.03,4.85
310629,69.60,7.40,35.60,51.10,12.05,4.92
310855,69.60,7.40,35.60,51.10,12.05,4.85
311081,69.60,7.40,35.60,51.10,12.03,4.78
311314,69.80,7.20,35.70,50.90,11.74,4.92
311541,69.80,7.20,35.70,50.90,11.98,4.78
311768,69.80,7.20,35.70,50.90,12.05,4.85
311994,69.80,7.20,35.70,50.90,12.03,4.92
312220,69.80,7.20,35.70,50.90,12.05,4.92
312446,69.80,7.20,35.70,50.90,11.98,4.85
312673,69.80,7.20,35.70,50.90,11.98,4.85
312902,69.80,7.20,35.70,50.90,12.00,4.85
313128,69.80,7.20,35.70,50.90,12.05,4.85
313363,69.90,7.00,35.80,50.60,11.83,4.85
313589,69.90,7.00,35.80,50.60,12.03,4.92
313816,69.90,7.00,35.80,50.60,11.98,4.92
314042,69.90,7.00,35.80,50.60,11.98,4.92
314268,69.90,7.00,35.80,50.60,12.00,4.78
314494,69.90,7.00,35.80,50.60,12.00,4.85
314721,69.90,7.00,35.80,50.60,11.88,4.85
314947,69.90,7.00,35.80,50.60,11.98,4.92
315173,69.90,7.00,35.80,50.60,11.96,4.85
315407,70.10,6.90,35.90,50.40,11.83,4.85
315663,70.10,6.90,35.90,50.40,12.05,4.85
315892,70.10,6.90,35.90,50.40,12.03,4.85
316119,70.10,6.90,35.90,50.40,11.96,4.78
316345,70.10,6.90,35.90,50.40,12.03,4.85
316572,70.10,6.90,35.90,50.40,12.00,5.00
316798,70.10,6.90,35.90,50.40,12.03,4.92
317025,70.10,6.90,35.90,50.40,12.03,4.92
317251,70.10,6.90,35.90,50.40,12.03,4.85
317486,70.30,6.90,36.00,50.20,11.86,4.85
317712,70.30,6.90,36.00,50.20,12.03,4.85
317938,70.30,6.90,36.00,50.20,12.05,4.92
318164,70.30,6.90,36.00,50.20,12.05,4.85
318391,70.30,6.90,36.00,50.20,11.76,4.85
318620,70.30,6.90,36.00,50.20,11.96,4.85
318846,70.30,6.90,36.00,50.20,11.93,4.78
319073,70.30,6.90,36.00,50.20,12.05,4.85
319299,70.30,6.90,36.00,50.20,12.05,4.78
319534,70.40,6.70,36.10,49.90,11.79,4.92
319760,70.40,6.70,36.10,49.90,12.00,4.92
319986,70.40,6.70,36.10,49.90,12.03,4.92
320212,70.40,6.70,36.10,49.90,12.00,4.92
320439,70.40,6.70,36.10,49.90,12.10,4.85
320665,70.40,6.70,36.10,49.90,12.05,4.85
320932,70.40,6.70,36.10,49.90,11.96,4.85
321159,70.40,6.70,36.10,49.90,11.98,4.92
321388,70.40,6.70,36.10,49.90,11.86,4.85
321620,70.60,6.50,36.20,49.70,11.76,4.85
321848,70.60,6.50,36.20,49.70,12.00,4.92
322074,70.60,6.50,36.20,49.70,11.96,4.92
322300,70.60,6.50,36.20,49.70,12.00,4.85
322527,70.60,6.50,36.20,49.70,11.98,4.92
322753,70.60,6.50,36.20,49.70,11.98,4.85
322979,70.60,6.50,36.20,49.70,12.00,4.85
323206,70.60,6.50,36.20,49.70,11.98,4.85
323432,70.60,6.50,36.20,49.70,11.96,4.85
323665,70.80,6.30,36.40,49.50,11.81,4.78
323892,70.80,6.30,36.40,49.50,11.93,4.85
324121,70.80,6.30,36.40,49.50,11.98,4.78
324347,70.80,6.30,36.40,49.50,11.98,4.92
324574,70.80,6.30,36.40,49.50,12.00,4.78
324800,70.80,6.30,36.40,49.50,11.98,4.92
325026,70.80,6.30,36.40,49.50,11.98,4.85
325253,70.80,6.30,36.40,49.50,11.98,4.85
325479,70.80,6.30,36.40,49.50,12.00,4.85
325712,70.90,5.90,36.50,49.20,11.83,4.85
325939,70.90,5.90,36.50,49.20,12.00,4.85
326165,70.90,5.90,36.50,49.20,11.98,4.85
326391,70.90,5.90,36.50,49.20,11.98,4.85
326648,70.90,5.90,36.50,49.20,12.05,4.92
326877,70.90,5.90,36.50,49.20,12.03,4.85
327104,70.90,5.90,36.50,49.20,12.00,4.92
327330,70.90,5.90,36.50,49.20,11.88,4.92
327557,70.90,5.90,36.50,49.20,11.96,4.85
327790,71.10,5.80,36.60,49.00,11.76,4.92
328016,71.10,5.80,36.60,49.00,12.03,4.85
328243,71.10,5.80,36.60,49.00,11.98,4.78
328469,71.10,5.80,36.60,49.00,11.91,4.85
328695,71.10,5.80,36.60,49.00,11.96,4.92
328922,71.10,5.80,36.60,49.00,11.98,4.92
329148,71.10,5.80,36.60,49.00,11.96,4.92
329374,71.10,5.80,36.60,49.00,11.98,4.92
329602,71.10,5.80,36.60,49.00,11.98,4.78
329837,71.10,5.60,36.70,48.80,11.81,4.85
330063,71.10,5.60,36.70,48.80,12.05,4.92
330290,71.10,5.60,36.70,48.80,12.00,4.85
330516,71.10,5.60,36.70,48.80,12.13,4.92
330742,71.10,5.60,36.70,48.80,12.18,4.85
330969,71.10,5.60,36.70,48.80,12.13,4.92
331195,71.10,5.60,36.70,48.80,12.05,4.85
331422,71.10,5.60,36.70,48.80,12.08,4.78
331649,71.10,5.60,36.70,48.80,12.05,4.85
331911,71.30,5.30,36.80,48.50,11.86,4.85
332137,71.30,5.30,36.80,48.50,11.98,4.85
332363,71.30,5.30,36.80,48.50,11.98,4.85
332592,71.30,5.30,36.80,48.50,12.03,4.78
332819,71.30,5.30,36.80,48.50,12.08,4.85
333045,71.30,5.30,36.80,48.50,12.05,4.85
333272,71.30,5.30,36.80,48.50,12.05,4.85
333498,71.30,5.30,36.80,48.50,12.08,4.85
333724,71.30,5.30,36.80,48.50,12.13,4.92
333957,71.50,5.00,37.00,48.40,11.93,4.92
334183,71.50,5.00,37.00,48.40,12.18,4.78
334409,71.50,5.00,37.00,48.40,12.08,4.92
334636,71.50,5.00,37.00,48.40,12.08,4.92
334862,71.50,5.00,37.00,48.40,12.10,4.85
335088,71.50,5.00,37.00,48.40,12.05,4.85
335318,71.50,5.00,37.00,48.40,12.05,4.85
335544,71.50,5.00,37.00,48.40,12.05,4.78
335770,71.50,5.00,37.00,48.40,11.98,4.78
336004,71.60,4.70,37.10,48.20,11.79,4.85
336230,71.60,4.70,37.10,48.20,11.98,4.92
336456,71.60,4.70,37.10,48.20,11.98,4.85
336683,71.60,4.70,37.10,48.20,11.96,4.78
336909,71.60,4.70,37.10,48.20,11.98,4.85
337135,71.60,4.70,37.10,48.20,11.96,4.85
337361,71.60,4.70,37.10,48.20,11.98,4.85
337617,71.60,4.70,37.10,48.20,11.96,4.85
337844,71.60,4.70,37.10,48.20,11.96,4.85
338080,71.80,4.50,37.20,47.90,11.83,4.78
338307,71.80,4.50,37.20,47.90,11.98,4.92
338533,71.80,4.50,37.20,47.90,11.96,4.85
338759,71.80,4.50,37.20,47.90,11.98,4.85
338985,71.80,4.50,37.20,47.90,11.88,4.85
339212,71.80,4.50,37.20,47.90,11.83,4.85
339438,71.80,4.50,37.20,47.90,11.83,4.92
339664,71.80,4.50,37.20,47.90,11.83,4.78
339891,71.80,4.50,37.20,47.90,11.88,4.85
340124,72.00,4.20,37.30,47.70,11.76,4.92
340350,72.00,4.20,37.30,47.70,11.96,4.85
340577,72.00,4.20,37.30,47.70,11.93,4.85
340806,72.00,4.20,37.30,47.70,11.93,4.78
341032,72.00,4.20,37.30,47.70,11.93,4.85
341259,72.00,4.20,37.30,47.70,11.88,4.92
341485,72.00,4.20,37.30,47.70,11.88,4.85
341711,72.00,4.20,37.30,47.70,11.86,4.85
341938,72.00,4.20,37.30,47.70,11.83,4.92
342171,72.10,3.80,37.50,47.50,11.71,4.92
342397,72.10,3.80,37.50,47.50,11.88,4.78
342624,72.10,3.80,37.50,47.50,11.91,4.85
342879,72.10,3.80,37.50,47.50,11.83,4.85
343105,72.10,3.80,37.50,47.50,12.05,4.85
343331,72.10,3.80,37.50,47.50,11.93,4.85
343561,72.10,3.80,37.50,47.50,12.00,4.85
343787,72.10,3.80,37.50,47.50,12.05,4.85
344013,72.10,3.80,37.50,47.50,11.96,4.85
344247,72.30,3.90,37.60,47.20,11.66,4.85
344473,72.30,3.90,37.60,47.20,11.93,4.92
344699,72.30,3.90,37.60,47.20,11.96,4.78
344926,72.30,3.90,37.60,47.20,11.96,4.85
345152,72.30,3.90,37.60,47.20,11.91,4.78
345378,72.30,3.90,37.60,47.20,11.93,4.85
345605,72.30,3.90,37.60,47.20,11.91,4.92
345832,72.30,3.90,37.60,47.20,11.88,4.85
346058,72.30,3.90,37.60,47.20,11.86,4.92
346291,72.50,4.00,37.70,47.00,11.69,4.85
346520,72.50,4.00,37.70,47.00,11.79,4.92
346746,72.50,4.00,37.70,47.00,11.88,4.78
346973,72.50,4.00,37.70,47.00,11.88,4.85
347199,72.50,4.00,37.70,47.00,11.91,4.85
347425,72.50,4.00,37.70,47.00,11.91,4.85
347652,72.50,4.00,37.70,47.00,11.91,4.85
347878,72.50,4.00,37.70,47.00,11.93,4.78
348104,72.50,4.00,37.70,47.00,11.88,4.85
348338,72.50,4.00,37.80,46.80,11.74,4.85
348594,72.50,4.00,37.80,46.80,11.96,4.85
348820,72.50,4.00,37.80,46.80,11.91,4.85
349047,72.50,4.00,37.80,46.80,11.88,4.85
349276,72.50,4.00,37.80,46.80,11.93,4.92
349502,72.50,4.00,37.80,46.80,11.96,4.92
349729,72.50,4.00,37.80,46.80,11.93,4.85
349956,72.50,4.00,37.80,46.80,11.93,4.85
350182,72.50,4.00,37.80,46.80,11.96,4.85
350414,72.70,4.10,37.90,46.50,11.76,4.85
350642,72.70,4.10,37.90,46.50,11.96,4.85
350868,72.70,4.10,37.90,46.50,11.88,4.85
351094,72.70,4.10,37.90,46.50,11.86,4.85
351321,72.70,4.10,37.90,46.50,11.91,4.92
351547,72.70,4.10,37.90,46.50,11.86,4.85
351773,72.70,4.10,37.90,46.50,11.88,4.85
